author_id,cumulative_cited_by,author_name,affiliations,countries,number_of_articles,hysteresis,reflexivity_beck,reflexivity_ethnography,social_space,reflexivity_critical,symbolic_capital,reflexivity,cultural_production,doxa,emotional_capital,autonomy,reflexivity_standpoint,reflexivity_feminist,reflexivity_lynch,embodied_capital,reproduction,reflexivity_giddens,practice,reflexivity_lash,reflexivity_bourdieu,field_theory,cultural_capital,social_capital,illusio,relational_sociology,reflexivity_harding,body_capital,symbolic_power,reflexivity_intersectional,disposition,habitus,structural_homology
35876837700,773.0,"tomlinson, michael",cardiff university; university of southampton,united kingdom,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
7004190680,772.0,"ridgeway, cecilia l.",stanford university,united states,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6603906854,772.0,"bryson, bethany",james madison university; princeton university; university of virginia,united states,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14826465700,770.0,"armstrong, elizabeth a.",indiana university; university of michigan,united states,4,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
7006572820,754.0,"de graaf, paul m.",nijmegen university; tilburg university,netherlands,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,118.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0
6507473932,748.0,"condron, dennis j.",emory university; oakland university,united states,6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
13605414000,730.0,"giulianotti, richard",loughborough university; university of aberdeen; university of durham,norway; united kingdom,4,0.0,16.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
23067282700,728.0,"hargreaves, tom",university of east anglia,united kingdom,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36817648800,725.0,"glover, troy d.",university of waterloo,canada,9,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,17.0,180.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
6602804089,720.0,"shove, elizabeth",lancaster university,united kingdom,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7201472750,717.0,"erickson, bonnie h.",university of toronto,canada,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7003576097,716.0,"zwick, detlev",york university,canada,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7201353965,712.0,"gould, roger v.",university of chicago; yale university,united states,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507987285,711.0,"pantzar, mika",national consumer research centre,finland,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7006948637,708.0,"bearman, peter",columbia university,united states,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6508034806,707.0,"piller, ingrid",c5a macquarie university; university of sydney,australia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21734219500,703.0,"Ã§aliÅkan, koray",boÇ§aziÃ§i university,republic of turkey,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23100398200,700.0,"lappegÃ¥rd, trude",statistics norway; university of oslo,norway,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7402687519,697.0,"chan, tak wing",department of social science; university of oxford,united kingdom,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
23099346400,695.0,"baumann, shyon",harvard university; university of toronto,canada; united states,5,0.0,0.0,0.0,3.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0
7007044668,692.0,"bernhardt, eva",stockholm university,sweden,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7004665092,692.0,"goldscheider, frances",university of maryland,united states,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507963842,690.0,"coalter, fred",university of stirling,united kingdom,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14630460400,688.0,"hitlin, steven",university of iowa,united states,3,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0
57203382561,688.0,"mcfarland, daniel a.",stanford university,united states,8,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
26659107200,686.0,"mak, athena h.n.",university of surrey,united kingdom,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
34770162000,678.0,"evans, james",university of chicago,united states,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0
57195466318,676.0,"brown, phillip",cardiff university; university of kent; university of kent at canterbury,united kingdom,7,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
18437239600,676.0,"heilbron, johan",centre lillois d'etudes et de recherches sociologiques et economiques (clerse); clerse; erasmus university; erasmus university rotterdam,france; netherlands,5,0.0,0.0,0.0,0.0,0.0,13.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
6602727368,668.0,"faist, thomas",university of bremen,germany,1,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507352515,663.0,"gerteis, joseph",university of minnesota,united states,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6602095531,646.0,"schwalbe, michael",north carolina state university,united states,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7004634058,646.0,"godwin, sandra",university of west florida,united states,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8123643900,646.0,"holden, daphne",north carolina state university,united states,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14319001200,638.0,"fourcade, marion",university of california; university of california-berkeley,france; united states,5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
16300887000,635.0,"edgell, penny",university of minnesota,united states,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
24315252900,631.0,"swidler, ann",university of california; university of california-berkeley,united states,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54411975800,628.0,"calarco, jessica mccrory",indiana university; university of pennsylvania,united states,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25633650300,627.0,"butler, judith",university of california,united states,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7007143873,618.0,"aldrich, howard e.",university of north carolina; university of north carolina-chapel hill,united states,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56165812800,617.0,"monk, ellis p.",harvard university; princeton university; university of chicago,united states,6,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,26.0,3.0,1.0,0.0,5.0,0.0
6603287906,616.0,"vallas, steven peter",george mason university; northeastern university; sch. of hist.,united states,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56209654100,611.0,"atkinson, will",the university of bristol; university of bristol,united kingdom,20,4.0,0.0,0.0,215.0,0.0,7.0,44.0,32.0,92.0,0.0,7.0,0.0,0.0,0.0,14.0,63.0,3.0,32.0,0.0,0.0,41.0,189.0,20.0,16.0,8.0,0.0,8.0,94.0,0.0,4.0,366.0,44.0
7003798144,607.0,"willms, j. douglas",university of new brunswick,canada,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6506939043,607.0,"sui-chu, esther ho",university of british columbia,canada,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7004107493,606.0,"mcneal jr., ralph b.",university of connecticut,united states,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7201583580,605.0,"richards, greg",tilburg university,netherlands,2,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25221917900,603.0,"mudge, stephanie l.",european university institute (eui); university of california,italy; united states,5,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
6701453800,600.0,"renzulli, linda a.",university of georgia; university of north carolina,united states,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6505787781,593.0,"bonsu, samuel k.",york university,canada,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25640882300,593.0,"darmody, aron",york university,canada,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35147890800,588.0,"ingram, nicola",lancaster university; queen's university; university of bath,united kingdom,4,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,7.0,17.0,8.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,233.0,2.0
10239417800,582.0,"king, anthony",university of exeter,united kingdom,7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,138.0,1.0
57203047660,578.0,"turner, bryan s.",australian catholic university; deakin university; department of sociology; national university; nottingham trent university; the graduate center; university of cambridge; university of western sydney; university of western sydney - religion and society research centre,australia; germany; singapore; united kingdom; united states,13,1.0,3.0,0.0,2.0,0.0,2.0,7.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,7.0,5.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,18.0,4.0,0.0,6.0,241.0,0.0
6603610673,573.0,"grusky, david b.",cornell university; stanford university,united states,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
7406604498,567.0,"johnson, monica kirkpatrick",university of north carolina at ch; washington state university,united states,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0
36002701300,549.0,"moody, james",duke university,united states,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8984587700,544.0,"von hippel, paul t.",ohio state university,united states,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7103359770,540.0,"archer, louise",king's college london; kingâs college london; london metropolitan university; ucl institute of education; university college london; university of north london,united kingdom,10,0.0,0.0,0.0,6.0,0.0,8.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,3.0,0.0,0.0,1.0,32.0,10.0,1.0,1.0,0.0,4.0,13.0,4.0,0.0,32.0,0.0
7102366844,539.0,"osborne, thomas",university of bristol,united kingdom,5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8575249600,534.0,"morris, edward w.",ohio university; university of kentucky,united states,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6701797178,532.0,"bourgois, philippe",university of california,united states,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,33.0,0.0
